id,url_place,title,category,address,phoneNumber,completePhoneNumber,domain,url,coor,stars,reviews,source_query
ChIJk7rzrDrvTJARazzfzdRX6H0,https://www.google.com/maps/place/?q=place_id:ChIJk7rzrDrvTJARazzfzdRX6H0,Chifa Soo Fun,Restaurante chino,"Av. Libertad 475, Chiclayo 14001",936 931 284,+51 936 931 284,,,"-6.782538799999999,-79.8404114",4.3,,"Chifa en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJTXfgcU5IrZERqigRRNQ1rAE,https://www.google.com/maps/place/?q=place_id:ChIJTXfgcU5IrZERqigRRNQ1rAE,"Municipalidad Distrital de ""Santiago de Cao""",Oficinas de empresa,"C. San Martín 361, Santiago de Cao 13741",,,,,"-7.9622486,-79.2389604",4.3,,"Chifa en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJ65dxXbzIBZER1_skp0XQwZ8,https://www.google.com/maps/place/?q=place_id:ChIJ65dxXbzIBZER1_skp0XQwZ8,Chifa Asia,Restaurante chino,"Av. Miguel Grau 640, La Victoria 15001",,,,,"-12.0588936,-77.0253716",3.7,,"Chifa en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJKw0OU00XrZER30UcElINJyQ,https://www.google.com/maps/place/?q=place_id:ChIJKw0OU00XrZER30UcElINJyQ,Chifa hong kong - El porvenir,Comida china para llevar,"Hermanos Angulo 707, El Porvenir 13004",982 980 683,+51 982 980 683,,,"-8.0834344,-79.00008729999999",4,,"Chifa en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJ73zkwZQ9rZERCZlfbZZa1ag,https://www.google.com/maps/place/?q=place_id:ChIJ73zkwZQ9rZERCZlfbZZa1ag,Chifa D'Santiago,Restaurante,"Av Metropolitana II, Trujillo 13002",,,,,"-8.0893307,-79.0467669",,,"Chifa en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJlYwHLaXJBZERa69CzrrVUe4,https://www.google.com/maps/place/?q=place_id:ChIJlYwHLaXJBZERa69CzrrVUe4,Ohashi Maki San Miguel,Restaurante japonés,"Av. La Mar 2231, San Miguel 15088",,,,,"-12.0750104,-77.0808563",3.8,,"Makis en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJ37FbO6jFBZER2UxZUjkHzT0,https://www.google.com/maps/place/?q=place_id:ChIJ37FbO6jFBZER2UxZUjkHzT0,Ohashi maki sjl,Restaurante japonés,"Av. Los Jardines Oeste 269, San Juan de Lurigancho 15427",,,ohashimaki.pe,https://ohashimaki.pe/,"-12.007892,-77.009534",4.2,,"Makis en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJC5X7I9vJBZERZzxjEmzu5kE,https://www.google.com/maps/place/?q=place_id:ChIJC5X7I9vJBZERZzxjEmzu5kE,Munaska makis,Restaurante,"Jirón Carabaya 501, Lima 15001",946 238 322,+51 946 238 322,munaskamakis.com,https://munaskamakis.com/,"-12.048798,-77.0317309",4.1,,"Makis en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJc2s0o5K3BZERDp7g2yDpQIM,https://www.google.com/maps/place/?q=place_id:ChIJc2s0o5K3BZERDp7g2yDpQIM,Ohashi Maki,Restaurante asiático,"Av. Defensores del Morro 273, Chorrillos 15064",959 343 763,+51 959 343 763,ohashimaki.pe,https://www.ohashimaki.pe/,"-12.1670296,-77.02591869999999",4.3,,"Makis en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJrWK8m-LIBZER3wPdeYNSNL8,https://www.google.com/maps/place/?q=place_id:ChIJrWK8m-LIBZER3wPdeYNSNL8,Ohashi Maki,Restaurante japonés,"Av. Simón Bolívar 311, Pueblo Libre 15084",(01) 5923284,+51 1 5923284,ohashimaki.pe,http://www.ohashimaki.pe/,"-12.073632,-77.055977",4.2,,"Makis en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJ4TByrvzIBZERqwlq7gfVG-U,https://www.google.com/maps/place/?q=place_id:ChIJ4TByrvzIBZERqwlq7gfVG-U,Ohashi Maki,Restaurante,"Av. Carlos Izaguirre 576, Los Olivos 15301",965 272 246,+51 965 272 246,ohashimaki.pe,http://www.ohashimaki.pe/,"-11.9903531,-77.06837399999999",4.3,,"Makis en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJf7h7ZczHBZERK2TKqwTViEM,https://www.google.com/maps/place/?q=place_id:ChIJf7h7ZczHBZERK2TKqwTViEM,Asakusa Sushi Bar - Resturant,Restaurante de sushi,"Av. Javier Prado Este 2994, San Borja 15037",(01) 3460222,+51 1 3460222,asakusa.pe,http://www.asakusa.pe/,"-12.087076999999999,-76.99394199999999",4.4,,"Makis en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJw-6V0mc7rZERdim2ocAjgSg,https://www.google.com/maps/place/?q=place_id:ChIJw-6V0mc7rZERdim2ocAjgSg,Maki Panda Cocina Nikkei - Sushi Bar - Huanchaco,Restaurante,"13000, Huanchaco 13000",952 496 225,+51 952 496 225,instagram.com,https://www.instagram.com/pandacocinanikkei/,"-8.0806884,-79.12205209999999",4.9,,"Makis en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJl5_uxiLIBZER68mfhER7c3c,https://www.google.com/maps/place/?q=place_id:ChIJl5_uxiLIBZER68mfhER7c3c,Ohashi Maki,Restaurante de sushi,"C. Berlín 519, Miraflores 15074",(01) 4153014,+51 1 4153014,,,"-12.120280699999999,-77.03506159999999",4.2,,"Makis en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJxX_BWE-3BZERruNS4Fjk2nA,https://www.google.com/maps/place/?q=place_id:ChIJxX_BWE-3BZERruNS4Fjk2nA,Aka Sushi,Restaurante de sushi,"Av. Francisco Bolognesi 885, Barranco 15063",972 706 117,+51 972 706 117,linktr.ee,https://linktr.ee/Aka.Sushi,"-12.1429498,-77.01832809999999",4.5,,"Makis en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJTXfgcU5IrZERqigRRNQ1rAE,https://www.google.com/maps/place/?q=place_id:ChIJTXfgcU5IrZERqigRRNQ1rAE,"Municipalidad Distrital de ""Santiago de Cao""",Oficinas de empresa,"C. San Martín 361, Santiago de Cao 13741",,,,,"-7.9622486,-79.2389604",4.3,,"Makis en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJIbNmvnc9rZERpg4RLTe-U3I,https://www.google.com/maps/place/?q=place_id:ChIJIbNmvnc9rZERpg4RLTe-U3I,Maki Panda Cocina Nikkei - Sushi Bar - Trujillo,Restaurante,Trujillo 13008,921 322 574,+51 921 322 574,instagram.com,https://www.instagram.com/pandacocinanikkei/,"-8.1276755,-79.0302272",4.4,,"Makis en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJF8HgD2s9rZERmrb9ejWzEIw,https://www.google.com/maps/place/?q=place_id:ChIJF8HgD2s9rZERmrb9ejWzEIw,Quintana Makis,Restaurante japonés,"Av. Carlos Valderrama 511, Trujillo 13001",914 547 652,+51 914 547 652,,,"-8.100983,-79.0303649",4.4,,"Makis en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJkeRzeMXJBZERddcp22kfcNg,https://www.google.com/maps/place/?q=place_id:ChIJkeRzeMXJBZERddcp22kfcNg,Kaito barra fusión,Restaurante,"Bolognesi 143, Miraflores 15074",971 198 719,+51 971 198 719,,,"-12.1195556,-77.0357629",3.4,,"Makis en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJv9aLcuzHBZERsemaXdMlrgc,https://www.google.com/maps/place/?q=place_id:ChIJv9aLcuzHBZERsemaXdMlrgc,Kai-To Barra Fusión,Restaurante japonés,"Av. Caminos del Inca 3252, Santiago de Surco 15022",951 770 377,+51 951 770 377,instagram.com,http://www.instagram.com/kaitosushipe/,"-12.1439646,-76.985462",3.7,,"Makis en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJz4Tofy3HBZER4lGmm3gjB0A,https://www.google.com/maps/place/?q=place_id:ChIJz4Tofy3HBZER4lGmm3gjB0A,Okami Sushi Bar,Restaurante japonés,"Av. Flora Tristan 836, Lima 15012",946 059 655,+51 946 059 655,okamisushibar.com,http://www.okamisushibar.com/,"-12.0642511,-76.9451127",4.5,,"Makis en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJPw3hIwDPBZEROM7c1DCEqeY,https://www.google.com/maps/place/?q=place_id:ChIJPw3hIwDPBZEROM7c1DCEqeY,Makis & Alitas,Restaurante de sushi,"Av. Morales Duárez con, Lima 15081",,,,,"-12.0366193,-77.08014279999999",5,,"Makis en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJjeHdtizVBZERm6oZhSa6q7Y,https://www.google.com/maps/place/?q=place_id:ChIJjeHdtizVBZERm6oZhSa6q7Y,Okashi nikkei,Restaurante,"Av las Magnolias 138, Ventanilla 07076",974 494 769,+51 974 494 769,,,"-11.8239828,-77.1311492",4.5,,"Makis en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJHVFRBQBPrZER_HxhdkclZz4,https://www.google.com/maps/place/?q=place_id:ChIJHVFRBQBPrZER_HxhdkclZz4,La Grasita,Restaurante de comida rápida,"Ca. Primavera 44, Cartavio 13740",933 196 273,+51 933 196 273,,,"-7.8923787999999995,-79.21979859999999",4.5,,"Makis en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJM05vzbBJrZERJJCW1dKemKw,https://www.google.com/maps/place/?q=place_id:ChIJM05vzbBJrZERJJCW1dKemKw,Cocina de Papá Viejo,Restaurante familiar,"C. Libertad 196, Santiago de Cao 13741",,,,,"-7.9575492,-79.2389484",3,,"Comida oriental en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJt2cCZUBJrZERJyVQdYvinSw,https://www.google.com/maps/place/?q=place_id:ChIJt2cCZUBJrZERJyVQdYvinSw,El Aji seco Marino,Restaurante,"C. Progreso 479, Santiago de Cao 13741",,,,,"-7.9606037999999995,-79.2382056",4.6,,"Comida oriental en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJx3AVIQBPrZERRkfZoPbm_QY,https://www.google.com/maps/place/?q=place_id:ChIJx3AVIQBPrZERRkfZoPbm_QY,AGROPEC GAMMA,Tienda de alimentos para animales,"4Q7G+2XH, Pje. 4, Cartavio 13740",,,,,"-7.8874314,-79.2225182",,,"Comida oriental en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJMSqEz6hJrZERZzF35i9mrwo,https://www.google.com/maps/place/?q=place_id:ChIJMSqEz6hJrZERZzF35i9mrwo,Con Sabor de Casa,Pollería,"Rímac 380 B, Santiago de Cao 13740",959 883 832,+51 959 883 832,facebook.com,https://www.facebook.com/share/18QaZz6Em7/?mibextid=wwXIfr,"-7.9599999,-79.2398213",,,"Comida oriental en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJl1jfhFFIrZERz6eLomt5pc4,https://www.google.com/maps/place/?q=place_id:ChIJl1jfhFFIrZERz6eLomt5pc4,Xino Bar - Rokola,Tienda de alimentación,"C. Libertad 215, Santiago de Cao 13741",,,,,"-7.958462,-79.23896289999999",5,,"Comida oriental en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJa5ci_nZPrZERgv3qDJc5FOU,https://www.google.com/maps/place/?q=place_id:ChIJa5ci_nZPrZERgv3qDJc5FOU,Mar y fuego,Restaurante,"4Q6G+4CP, C. Pisagua, Cartavio 13740",999 631 780,+51 999 631 780,facebook.com,https://www.facebook.com/Mar-y-Fuego-1703170456592330/,"-7.8896675,-79.223924",4.4,,"Comida oriental en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJn6SB3zFJrZERIKenxiRsmgM,https://www.google.com/maps/place/?q=place_id:ChIJn6SB3zFJrZERIKenxiRsmgM,Plaza de Armas de Santiago de Cao,Parque,"C. San Martín 361, Santiago de Cao 13741",,,,,"-7.962574,-79.2387552",4.5,,"Comida oriental en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJt5ImuLtPrZER96J_co13hMU,https://www.google.com/maps/place/?q=place_id:ChIJt5ImuLtPrZER96J_co13hMU,GURÚ Restobar,Restaurante,"C. 36, Cartavio 13740",,,,,"-7.8933235999999996,-79.2239245",4.6,,"Comida oriental en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJTXfgcU5IrZERqigRRNQ1rAE,https://www.google.com/maps/place/?q=place_id:ChIJTXfgcU5IrZERqigRRNQ1rAE,"Municipalidad Distrital de ""Santiago de Cao""",Oficinas de empresa,"C. San Martín 361, Santiago de Cao 13741",,,,,"-7.9622486,-79.2389604",4.3,,"Comida oriental en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJ7wd5j1FIrZERLEvcBZiQu74,https://www.google.com/maps/place/?q=place_id:ChIJ7wd5j1FIrZERLEvcBZiQu74,"Bodega Renzo, Xino Bar",Tienda de comestibles mayorista,"C. Libertad 215, Santiago de Cao 13741",,,,,"-7.9585137999999995,-79.2389888",5,,"Comida oriental en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJYxLNT0BPrZERZJ5k5ERa_8Q,https://www.google.com/maps/place/?q=place_id:ChIJYxLNT0BPrZERZJ5k5ERa_8Q,Restaurante “El buen sabor del Valle “,Restaurante,"4Q7H+7W2, Cartavio 13740",,,,,"-7.8868557,-79.2202482",3.8,,"Comida oriental en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJQ7VwXgBPrZERl5-iM8z1BF0,https://www.google.com/maps/place/?q=place_id:ChIJQ7VwXgBPrZERl5-iM8z1BF0,La mamá hayde,Restaurante de brunch,"C. Sucre 54, Cartavio 13740",,,,,"-7.8918691,-79.2201024",4.7,,"Comida oriental en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJkSpdBABJrZERhhJ-mp9vYJw,https://www.google.com/maps/place/?q=place_id:ChIJkSpdBABJrZERhhJ-mp9vYJw,Restaurante Costanera,Marisquería,"2QG6+3VF, Playa El Charco, Balneario El Charco 13740",,,,,"-7.9748122,-79.2378305",5,,"Comida oriental en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJa7qtSkdPrZERBaCjr_ssZ1M,https://www.google.com/maps/place/?q=place_id:ChIJa7qtSkdPrZERBaCjr_ssZ1M,PACO´S DE LUCIA,Restaurante,"C. Real 46, Cartavio 13740",(044) 313601,+51 44 313601,,,"-7.890345399999999,-79.2208967",4.2,,"Comida oriental en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJXZ9z7EBPrZERh1ql-pVLBEQ,https://www.google.com/maps/place/?q=place_id:ChIJXZ9z7EBPrZERh1ql-pVLBEQ,Restaurant Los Ninjas,Restaurante,"C. Real, Cartavio 13740",,,,,"-7.8907463,-79.2212248",4,,"Comida oriental en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJSe4LZMdPrZERytv5J0KEKWg,https://www.google.com/maps/place/?q=place_id:ChIJSe4LZMdPrZERytv5J0KEKWg,AZOTEA 82,Pub restaurante,"Av Dos de Mayo s/n, Cartavio 13740",974 118 882,+51 974 118 882,,,"-7.887666299999999,-79.2229605",5,,"Comida oriental en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJjYybzadPrZERribplP3oER0,https://www.google.com/maps/place/?q=place_id:ChIJjYybzadPrZERribplP3oER0,Cevicheria El Huarique del Tío Jeshu,Restaurante,"Sr. De los Milagros, Mz. Virgen de Lourdes 0005 Urb, Cartavio 13740",,,,,"-7.8864459,-79.2238883",4.5,,"Comida oriental en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJlVe3UwBJrZERp4T1OLjR64c,https://www.google.com/maps/place/?q=place_id:ChIJlVe3UwBJrZERp4T1OLjR64c,La ramadita del charco,Restaurante,"2QG6+37G, Carr. Santiago de Cao- El Charco, Santiago de Cao 13740",,,,,"-7.9748804,-79.2393331",,,"Comida oriental en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJm7c3oMlPrZERhYTZeKH6DnQ,https://www.google.com/maps/place/?q=place_id:ChIJm7c3oMlPrZERhYTZeKH6DnQ,Doña Domy,Restaurante,"Manz arica 16, P.º del Trabajo, Cartavio 13740",(044) 432101,+51 44 432101,,,"-7.8887187999999995,-79.2232264",5,,"Comida oriental en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJFxIlHehJrZER7ln7sFAq80Y,https://www.google.com/maps/place/?q=place_id:ChIJFxIlHehJrZER7ln7sFAq80Y,Casa Alpina,Alojamiento de autoservicio,"C. Bolognesi Mz. 24, Santiago de Cao 13741",964 349 638,+51 964 349 638,casaalpinaperú.com,http://www.xn--casaalpinaper-gob.com/,"-7.960824,-79.2367258",4.8,,"Comida oriental en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
ChIJt2cCZUBJrZERJyVQdYvinSw,https://www.google.com/maps/place/?q=place_id:ChIJt2cCZUBJrZERJyVQdYvinSw,El Aji seco Marino,Restaurante,"C. Progreso 479, Santiago de Cao 13741",,,,,"-7.9606037999999995,-79.2382056",4.6,,"Comida peruana en el distrito de Santiago de Cao, Ascope , La Libertad, Perú"
