id,url_place,title,category,address,phoneNumber,completePhoneNumber,domain,url,coor,stars,reviews,source_query
ChIJn9EIcD0LDpERXXdkEOPRIeU,https://www.google.com/maps/place/?q=place_id:ChIJn9EIcD0LDpERXXdkEOPRIeU,Pollos Y Parrilladas Fogones,Restaurante especializado en pollo,"627J+GJF, Huancavelica 09001",,,,,"-12.786185999999999,-74.9684663",3.7,,"Pollería en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJB-yPxd0LDpER7rySFc2jQWo,https://www.google.com/maps/place/?q=place_id:ChIJB-yPxd0LDpER7rySFc2jQWo,NOSKYS BROASTERIA,Restaurante,"051, Huancavelica 05167",967 693 448,+51 967 693 448,,,"-12.788229,-74.9725121",3,,"Pollería en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJTRJx-doLDpEReBFvI_nCNCY,https://www.google.com/maps/place/?q=place_id:ChIJTRJx-doLDpEReBFvI_nCNCY,"Chifa-Polleria ""La Pequeña Suiza""",Restaurante chino,Huancavelica 09001,982 808 061,+51 982 808 061,,,"-12.7774665,-74.9957104",1,,"Pollería en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJBeNFiIoKDpERYAdYFGk4VT8,https://www.google.com/maps/place/?q=place_id:ChIJBeNFiIoKDpERYAdYFGk4VT8,Restaurante Los Leones,Restaurante,"Garcilaso De La Vega 128, Huancavelica 09001",949 500 964,+51 949 500 964,,,"-12.7834497,-74.98816029999999",3.8,,"Pollería en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJdwqlUqkLDpER-LWo_gpnR0o,https://www.google.com/maps/place/?q=place_id:ChIJdwqlUqkLDpER-LWo_gpnR0o,golden,Pollería,"Jr. Virrey Toledo 257, Huancavelica 09001",933 350 040,+51 933 350 040,,,"-12.7873064,-74.97396549999999",,,"Pollería en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJNyVPTSoLDpER-WtHDuk5Km4,https://www.google.com/maps/place/?q=place_id:ChIJNyVPTSoLDpER-WtHDuk5Km4,los delfines,Restaurante,"tras el parque san Sebastián- del cercado, Pasaje Miraflores s/n, Huancavelica 09001",973 982 924,+51 973 982 924,,,"-12.788060199999999,-74.9765419",3.6,,"Cevichería en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJfSDotlnxDZER_yO8ea5J1NQ,https://www.google.com/maps/place/?q=place_id:ChIJfSDotlnxDZER_yO8ea5J1NQ,Cevichería Ají limón norteño,Restaurante,"276H+5G2, Jiron Puno, Lircay 09406",924 098 557,+51 924 098 557,,,"-12.9896049,-74.72123739999999",5,,"Cevichería en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJFxBNEfMLDpERl-ko3_vqJl8,https://www.google.com/maps/place/?q=place_id:ChIJFxBNEfMLDpERl-ko3_vqJl8,Restorant Bar INTI KILLA,Restaurante,"Jr. Virrey Toledo 344, Huancavelica 09001",997 877 009,+51 997 877 009,,,"-12.7874219,-74.97451699999999",3.9,,"Cevichería en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJ0XoG1fwKDpERHvgo6iCbVDM,https://www.google.com/maps/place/?q=place_id:ChIJ0XoG1fwKDpERHvgo6iCbVDM,El Huerto De Mi Amada,Restaurante,"6XGQ+6FQ, Huancavelica 09000",967 985 434,+51 967 985 434,,,"-12.7744026,-75.0112573",3.5,,"Cevichería en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJhZcFFnwKDpERyW_o0nvjd_M,https://www.google.com/maps/place/?q=place_id:ChIJhZcFFnwKDpERyW_o0nvjd_M,TRENCITO MACHO RESTAURANT,Restaurante,"Jr. Virrey Toledo 353, Huancavelica 09001",995 154 978,+51 995 154 978,wordpress.com,http://www.trencitomachorestaurant.wordpress.com/,"-12.7875319,-74.974549",3.3,,"Cevichería en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJY9_WACUdEZERNvQUytfDg0M,https://www.google.com/maps/place/?q=place_id:ChIJY9_WACUdEZERNvQUytfDg0M,"CEVICHERÍA ""El Punto Del Sabor""",Restaurante,"V8QH+4FR, Calle Principal, Santa Ana, El Rosario, Distrito de Los Aquijes",982 925 115,+51 982 925 115,,,"-14.112138799999999,-75.67134779999999",4.3,,"Cevichería en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJcV_pGwALDpER4kUBXUXkwJA,https://www.google.com/maps/place/?q=place_id:ChIJcV_pGwALDpER4kUBXUXkwJA,Pollería Huancayo II,Restaurante,"627G+385, Jr. Virrey Toledo 295, Huancavelica 09001",,,,,"-12.7874973,-74.9741513",3,,"Cevichería en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJO-ru3iYLDpERL1aO5-LLrmk,https://www.google.com/maps/place/?q=place_id:ChIJO-ru3iYLDpERL1aO5-LLrmk,"Chifa Restaurante ""Son Delicias""",Restaurante,"Jiron, Santos Villa 119, Huancavelica 09001",934 043 073,+51 934 043 073,,,"-12.7842048,-74.9770513",,,"Cevichería en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJwxM6PE98CJERGN507rTYfK8,https://www.google.com/maps/place/?q=place_id:ChIJwxM6PE98CJERGN507rTYfK8,Bosque de Piedras de Huayllay,Reserva natural,"Carr. Vencedores de Sángrar, 19500",,,,,"-10.9572413,-76.3178587",4.6,,"Cevichería en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJ90PQ2HJlEJERWspoBhxHODI,https://www.google.com/maps/place/?q=place_id:ChIJ90PQ2HJlEJERWspoBhxHODI,Restaurante cevichería Encanto sr.Cangrejo,Restaurante,"7Q9G+6R4, Grecia, Pisco 11601",,,,,"-13.731993399999999,-76.2229215",4.3,,"Cevichería en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJT0dkHBiDDZERurH7uubGhM8,https://www.google.com/maps/place/?q=place_id:ChIJT0dkHBiDDZERurH7uubGhM8,Recreo Campestre Villa Barboza,Restaurante,"Autop. Carlos Ch. Hiraoka, Luricocha 05130",961 850 378,+51 961 850 378,villabarboza.com,https://villabarboza.com/,"-12.8993225,-74.2766494",4.1,,"Cevichería en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJpX22AxcdEZERvdcFkHijyZQ,https://www.google.com/maps/place/?q=place_id:ChIJpX22AxcdEZERvdcFkHijyZQ,Cevichería EL YAMPI,Restaurante,"Calle San Martin de Porres 222, Parcona 11003",926 810 066,+51 926 810 066,,,"-14.0449199,-75.70496039999999",4.2,,"Cevichería en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJJaVxEyL9EJERDmq1O3oDTjo,https://www.google.com/maps/place/?q=place_id:ChIJJaVxEyL9EJERDmq1O3oDTjo,La concha bandida cevicheria,Restaurante,"Ctra. Panamericana Sur km 293, distrito Subtanjalla 11500",953 959 271,+51 953 959 271,,,"-14.0027952,-75.7676735",,,"Cevichería en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJ0bhe75zxDZERN6wKqu5XdTE,https://www.google.com/maps/place/?q=place_id:ChIJ0bhe75zxDZERN6wKqu5XdTE,Huayllay Grande,,09420,,,,,"-12.9426735,-74.70078409999999",,,"Pizzería en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJD0MldgALDpERdNaS_8P5e54,https://www.google.com/maps/place/?q=place_id:ChIJD0MldgALDpERdNaS_8P5e54,IntiWasi,Pizzería,"Av. Celestino Manchego Muñoz 378, Huancavelica 09001",996 975 575,+51 996 975 575,,,"-12.7868923,-74.9709602",5,,"Pizzería en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJTxpU_dfxDZERsERULK8JTlQ,https://www.google.com/maps/place/?q=place_id:ChIJTxpU_dfxDZERsERULK8JTlQ,Pizzeria Comequeso,Pizzería,"Jiron Lima 248, Lircay 09406",900 122 779,+51 900 122 779,,,"-12.9894731,-74.7208469",5,,"Pizzería en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJ9ca6sH4KDpERJDbuULOB15M,https://www.google.com/maps/place/?q=place_id:ChIJ9ca6sH4KDpERJDbuULOB15M,Pizzas Roma Huancavelica,Pizzería,"Jirón Manco Capac 568, Huancavelica 09001",959 125 591,+51 959 125 591,sites.google.com,https://sites.google.com/view/pizzasromacartavirtual/inicio?authuser=1,"-12.788139699999999,-74.97254579999999",3.9,,"Pizzería en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJozzBPgALDpEREmCv6YELoZ4,https://www.google.com/maps/place/?q=place_id:ChIJozzBPgALDpEREmCv6YELoZ4,Chifa Centro - La Plaza,Restaurante,"Jirón Manuel Ascencio Segura 186, Huancavelica 09001",,,,,"-12.7876061,-74.973381",3,,"Chifa en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJO-ru3iYLDpERL1aO5-LLrmk,https://www.google.com/maps/place/?q=place_id:ChIJO-ru3iYLDpERL1aO5-LLrmk,"Chifa Restaurante ""Son Delicias""",Restaurante,"Jiron, Santos Villa 119, Huancavelica 09001",934 043 073,+51 934 043 073,,,"-12.7842048,-74.9770513",,,"Chifa en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJhZcFFnwKDpERyW_o0nvjd_M,https://www.google.com/maps/place/?q=place_id:ChIJhZcFFnwKDpERyW_o0nvjd_M,TRENCITO MACHO RESTAURANT,Restaurante,"Jr. Virrey Toledo 353, Huancavelica 09001",995 154 978,+51 995 154 978,wordpress.com,http://www.trencitomachorestaurant.wordpress.com/,"-12.7875319,-74.974549",3.3,,"Chifa en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJFxBNEfMLDpERl-ko3_vqJl8,https://www.google.com/maps/place/?q=place_id:ChIJFxBNEfMLDpERl-ko3_vqJl8,Restorant Bar INTI KILLA,Restaurante,"Jr. Virrey Toledo 344, Huancavelica 09001",997 877 009,+51 997 877 009,,,"-12.7874219,-74.97451699999999",3.9,,"Chifa en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJbXIkxi3xDZERS9rpeCfeRBs,https://www.google.com/maps/place/?q=place_id:ChIJbXIkxi3xDZERS9rpeCfeRBs,Chifa,Restaurante,"Jr. Olímpico 404, Lircay 09406",,,,,"-12.9879179,-74.7240707",,,"Chifa en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJL8was5TFBZERWijUAaH82OU,https://www.google.com/maps/place/?q=place_id:ChIJL8was5TFBZERWijUAaH82OU,Don Maki Sushi Bar,Restaurante de sushi,"Control Materno Infantil Socorro, Ca. Apurimac 118, Ate 15001",949 721 667,+51 949 721 667,facebook.com,https://www.facebook.com/DON-MAKI-SUSHI-BAR-105760744540124,"-12.0320026,-76.9356392",4.1,,"Makis en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJcXq6OZ6XDpERXF7fdC_gUkY,https://www.google.com/maps/place/?q=place_id:ChIJcXq6OZ6XDpERXF7fdC_gUkY,Shibuya Sushi Fusion,Restaurante de sushi,"San Martin 232, Huancayo 12001",964 710 525,+51 964 710 525,,,"-12.0524311,-75.20104549999999",4.4,,"Makis en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJTXEas-6XDpERJhzfFkwkDw0,https://www.google.com/maps/place/?q=place_id:ChIJTXEas-6XDpERJhzfFkwkDw0,Sassoku Sushi - Fusión,Restaurante,"Jiron Tumi 315, 12006",964 552 435,+51 964 552 435,,,"-12.050007299999999,-75.2089316",4.4,,"Makis en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJGciZzvPvTJARCbb_4OGUGAo,https://www.google.com/maps/place/?q=place_id:ChIJGciZzvPvTJARCbb_4OGUGAo,Wong Makis,Restaurante japonés,"Río Chotano 190, Chiclayo 14004",966 722 341,+51 966 722 341,instagram.com,https://www.instagram.com/wongmakis?igsh=OHllZmo0aDl6enJ5,"-6.7836919,-79.835036",5,,"Makis en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJsS0bDUqWDpER7oYgDEsozdM,https://www.google.com/maps/place/?q=place_id:ChIJsS0bDUqWDpER7oYgDEsozdM,Okami Sushi & Bar,Restaurante de sushi,"Pje. San Antonio 179, Huancayo 12001",969 769 516,+51 969 769 516,,,"-12.062344999999999,-75.2027059",4.1,,"Makis en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJl5_uxiLIBZER68mfhER7c3c,https://www.google.com/maps/place/?q=place_id:ChIJl5_uxiLIBZER68mfhER7c3c,Ohashi Maki,Restaurante de sushi,"C. Berlín 519, Miraflores 15074",(01) 4153014,+51 1 4153014,,,"-12.120280699999999,-77.03506159999999",4.2,,"Makis en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJUQ-742bHBZERbOHLkM0jL98,https://www.google.com/maps/place/?q=place_id:ChIJUQ-742bHBZERbOHLkM0jL98,Ohashi Maki,Restaurante de sushi,"Av. Alfredo Benavides 3565, Santiago de Surco 15038",(01) 6238935,+51 1 6238935,ohashimaki.pe,http://www.ohashimaki.pe/,"-12.1285171,-76.9986941",4,,"Makis en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJAwcORGbHBZERkgg8TAz-dBo,https://www.google.com/maps/place/?q=place_id:ChIJAwcORGbHBZERkgg8TAz-dBo,Shigau Roll,Restaurante,"Av. San Luis 2976, San Borja 15021",947 737 074,+51 947 737 074,,,"-12.1074073,-76.9925217",4.8,,"Makis en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJwxM6PE98CJERGN507rTYfK8,https://www.google.com/maps/place/?q=place_id:ChIJwxM6PE98CJERGN507rTYfK8,Bosque de Piedras de Huayllay,Reserva natural,"Carr. Vencedores de Sángrar, 19500",,,,,"-10.9572413,-76.3178587",4.6,,"Makis en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJX9HjCQDHBZERkRRa6ZU9SK0,https://www.google.com/maps/place/?q=place_id:ChIJX9HjCQDHBZERkRRa6ZU9SK0,Don Maki Sushi Bar,Restaurante de sushi,"Av. Alfredo Benavides 4215, Santiago de Surco 15038",949 721 667,+51 949 721 667,,,"-12.1280001,-76.9922241",4.9,,"Makis en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJv6TTfQCXDpERs4lQS6Jh9rw,https://www.google.com/maps/place/?q=place_id:ChIJv6TTfQCXDpERs4lQS6Jh9rw,HARU,Restaurante asiático,"Jr. Ayacucho 464, Huancayo 12001",,,,,"-12.0665794,-75.2122467",2.4,,"Makis en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJtTXTFAC4BZERu4_VstwQTgU,https://www.google.com/maps/place/?q=place_id:ChIJtTXTFAC4BZERu4_VstwQTgU,Runa Makis & Wings,Restaurante,"Simón Salguero 490, Santiago de Surco 15048",920 702 430,+51 920 702 430,instagram.com,https://www.instagram.com/runa_makis_wings/,"-12.130470299999999,-77.0089443",4.3,,"Makis en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJTX02PpCXDpERuzTvmEC8pGA,https://www.google.com/maps/place/?q=place_id:ChIJTX02PpCXDpERuzTvmEC8pGA,Namazu Cocina Fusión,Restaurante japonés,"Jr. Moquegua 359, Huancayo 12001",,,,,"-12.0692215,-75.2122326",4.5,,"Makis en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJCwCcHQCXDpERapn7P38zjbw,https://www.google.com/maps/place/?q=place_id:ChIJCwCcHQCXDpERapn7P38zjbw,Makino's,Restaurante,"N° 1925, Huancayo 12004",,,,,"-12.0753044,-75.2242668",4.5,,"Makis en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJqSOf4ZyXDpER3l3VE6UxDmA,https://www.google.com/maps/place/?q=place_id:ChIJqSOf4ZyXDpER3l3VE6UxDmA,Zhalem Food - Tematic Restaurant,Restaurante japonés,"Jr. Ayacucho 199, Huancayo 12001",931 859 876,+51 931 859 876,,,"-12.064944899999999,-75.2091215",4,,"Makis en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJ3YgYGyaXDpERQPDBW7VxiD8,https://www.google.com/maps/place/?q=place_id:ChIJ3YgYGyaXDpERQPDBW7VxiD8,Joguza Restaurante,Restaurante peruano,"Jr. Moquegua 250, Huancayo 12001",922 452 477,+51 922 452 477,,,"-12.0683531,-75.2125882",4.9,,"Makis en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJNRnAB5yXDpERpql8Ahqs3YI,https://www.google.com/maps/place/?q=place_id:ChIJNRnAB5yXDpERpql8Ahqs3YI,GOKÚ - RAMEN,Restaurante japonés,"San Judas Tadeo 612, Huancayo 12000",,,,,"-12.0504116,-75.1996836",1.5,,"Makis en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJkfeyrzSWDpERnMUfrGVE4yY,https://www.google.com/maps/place/?q=place_id:ChIJkfeyrzSWDpERnMUfrGVE4yY,Daruma Restaurant Café,Restaurante japonés,"Av Calmell del Solar 482, Huancayo 00064",987 429 968,+51 987 429 968,,,"-12.055261999999999,-75.2019043",4.3,,"Makis en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJOfPDd82XDpER4u5_mJsCl_k,https://www.google.com/maps/place/?q=place_id:ChIJOfPDd82XDpER4u5_mJsCl_k,Marubí Restaurante,Restaurante,"San Jorge 609, Huancayo 12000",964 192 913,+51 964 192 913,,,"-12.0493702,-75.1983735",2.5,,"Makis en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJZWNvim7vTJARLUI6KMOE16M,https://www.google.com/maps/place/?q=place_id:ChIJZWNvim7vTJARLUI6KMOE16M,MAKI CIX,Restaurante de sushi,"Las Acacias 320, Chiclayo 14008",965 095 118,+51 965 095 118,,,"-6.7837355,-79.8430013",4.1,,"Makis en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJK1dB90-WDpERHbm3JzFkJRg,https://www.google.com/maps/place/?q=place_id:ChIJK1dB90-WDpERHbm3JzFkJRg,Maki Sushi,,"Av. La Paz 646, Pasaje El Suche 20-21, Lima",,,,,"-12.0709135,-75.2126055",,,"Makis en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJ9VQ_rnHJBZERZ9YudV7X14w,https://www.google.com/maps/place/?q=place_id:ChIJ9VQ_rnHJBZERZ9YudV7X14w,"SANTOS, la casa de todos | Comida Norteña",Restaurante peruano,"C. 2 de Mayo 517-519, Miraflores 15074",942 494 757,+51 942 494 757,instagram.com,https://www.instagram.com/santoslacasadetodos,"-12.1180782,-77.03382549999999",4.7,,"Comida peruana en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJBwakbEfJBZERGIHd-1h9c34,https://www.google.com/maps/place/?q=place_id:ChIJBwakbEfJBZERGIHd-1h9c34,Restaurant Los Chiclayanos,Restaurante,"Av. Brasil 3339, Magdalena del Mar 15076",950 609 327,+51 950 609 327,,,"-12.0904735,-77.0661913",3.8,,"Comida peruana en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJ3UpMt1wLDpERLt2aSHh142o,https://www.google.com/maps/place/?q=place_id:ChIJ3UpMt1wLDpERLt2aSHh142o,ZONA PLAY,Restaurante de comida rápida,"Jr. Virrey Toledo 435, Huancavelica 09001",,,,,"-12.787797099999999,-74.9752709",4,,"Fastfood en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJQePwUYoLDpERE0cWK0KHDGE,https://www.google.com/maps/place/?q=place_id:ChIJQePwUYoLDpERE0cWK0KHDGE,BROASTERIA NOSKYS,Restaurante de comida rápida,"Ernesto Morales 112, Huancavelica 09001",,,,,"-12.7836549,-74.9780388",,,"Fastfood en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJwxM6PE98CJERGN507rTYfK8,https://www.google.com/maps/place/?q=place_id:ChIJwxM6PE98CJERGN507rTYfK8,Bosque de Piedras de Huayllay,Reserva natural,"Carr. Vencedores de Sángrar, 19500",,,,,"-10.9572413,-76.3178587",4.6,,"Parrillas en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJtw6gGgCXDpERwVxPiRxMz2I,https://www.google.com/maps/place/?q=place_id:ChIJtw6gGgCXDpERwVxPiRxMz2I,"Fogones, pollos y parrillas",Tienda de aves de corral,"Av. Huancavelica 1953, 12006",,,,,"-12.0542918,-75.224863",5,,"Parrillas en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJn9EIcD0LDpERXXdkEOPRIeU,https://www.google.com/maps/place/?q=place_id:ChIJn9EIcD0LDpERXXdkEOPRIeU,Pollos Y Parrilladas Fogones,Restaurante especializado en pollo,"627J+GJF, Huancavelica 09001",,,,,"-12.786185999999999,-74.9684663",3.7,,"Parrillas en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJZZqW-34KDpERzX20A-AekAk,https://www.google.com/maps/place/?q=place_id:ChIJZZqW-34KDpERzX20A-AekAk,Pollos Y Parrillas HUANCAYO II,Restaurante,"157, Jr. Odonovan 191, Huancavelica",999 636 541,+51 999 636 541,,,"-12.786346,-74.971",3,,"Parrillas en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJZ9_i35wLDpER8H_5YjwToR0,https://www.google.com/maps/place/?q=place_id:ChIJZ9_i35wLDpER8H_5YjwToR0,Polleria Ccarhuarrazu,Restaurante,"Av. Celestino Manchego Muñoz, Huancavelica 09001",967 995 008,+51 967 995 008,,,"-12.786317799999999,-74.96890739999999",3.5,,"Parrillas en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJC8NwV2oLDpER-LzW6AyXYDs,https://www.google.com/maps/place/?q=place_id:ChIJC8NwV2oLDpER-LzW6AyXYDs,Pastelería y Tortas Gourmet,Panadería,"Jr. Virrey Toledo 303, Huancavelica 09001",949 725 131,+51 949 725 131,facebook.com,https://www.facebook.com/profile.php?id=61553368557190&locale=es_LA,"-12.7873802,-74.9742012",3,,"Pastelería en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJO1_5O9oLDpERhOGNxCrdUM8,https://www.google.com/maps/place/?q=place_id:ChIJO1_5O9oLDpERhOGNxCrdUM8,D FATI,Pastelería,"Jr. Odonovan N° 153, Huancavelica 09001",953 751 301,+51 953 751 301,,,"-12.7861979,-74.97094299999999",4,,"Pastelería en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJ2w1abrfNBZERTnVy982epUU,https://www.google.com/maps/place/?q=place_id:ChIJ2w1abrfNBZERTnVy982epUU,Panadería y Pastelería Miski Tanta,Panadería,"Av. los Dominicos 2133, San Martín de Porres 15112",(01) 2819888,+51 1 2819888,instagram.com,https://www.instagram.com/miskitanta_/,"-11.9911616,-77.106858",4.4,,"Pastelería en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJwYXLGOTHBZERtGu3XqNBtRM,https://www.google.com/maps/place/?q=place_id:ChIJwYXLGOTHBZERtGu3XqNBtRM,Gustozzi,Panadería,"C. Juan Fuentes 109, Lima 15038",(01) 4481130,+51 1 4481130,gustozzi.pe,http://gustozzi.pe/,"-12.1125276,-77.0032502",4.3,,"Pastelería en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
ChIJSXdaLcrIBZERW3LeivgybLA,https://www.google.com/maps/place/?q=place_id:ChIJSXdaLcrIBZERW3LeivgybLA,Panadería Nazarenas,Panadería,"Jr. Huancavelica 431, Lima 15001",(01) 4280107,+51 1 4280107,,,"-12.0459581,-77.0362598",4.3,,"Panadería en el distrito de Huayllay Grande, Angaraes, Huancavelica, Perú"
