id,url_place,title,category,address,phoneNumber,completePhoneNumber,domain,url,coor,stars,reviews,source_query
ChIJf2lBYwC1s5ERZqVLCeswx3k,https://www.google.com/maps/place/?q=place_id:ChIJf2lBYwC1s5ERZqVLCeswx3k,Heladeria( mary),Heladería,"4M3V+4CM Iglesia Adventista Del Séptimo Día Alto Cruzpampa, Sorochuco 06235",,,,,"-6.897174199999999,-78.30645969999999",1,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJ7eP_RAC1s5ERZmjG1EgmUZo,https://www.google.com/maps/place/?q=place_id:ChIJ7eP_RAC1s5ERZmjG1EgmUZo,Helados sof,Comercio,"4M3V+2CQ, Sorochuco 06235",,,,,"-6.8974041999999995,-78.30639649999999",,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJf2lBYwC1s5ERZqVLCeswx3k,https://www.google.com/maps/place/?q=place_id:ChIJf2lBYwC1s5ERZqVLCeswx3k,Heladeria( mary),Heladería,"4M3V+4CM Iglesia Adventista Del Séptimo Día Alto Cruzpampa, Sorochuco 06235",,,,,"-6.897174199999999,-78.30645969999999",1,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJ7eP_RAC1s5ERZmjG1EgmUZo,https://www.google.com/maps/place/?q=place_id:ChIJ7eP_RAC1s5ERZmjG1EgmUZo,Helados sof,Comercio,"4M3V+2CQ, Sorochuco 06235",,,,,"-6.8974041999999995,-78.30639649999999",,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJf2lBYwC1s5ERZqVLCeswx3k,https://www.google.com/maps/place/?q=place_id:ChIJf2lBYwC1s5ERZqVLCeswx3k,Heladeria( mary),Heladería,"4M3V+4CM Iglesia Adventista Del Séptimo Día Alto Cruzpampa, Sorochuco 06235",,,,,"-6.897174199999999,-78.30645969999999",1,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJ7eP_RAC1s5ERZmjG1EgmUZo,https://www.google.com/maps/place/?q=place_id:ChIJ7eP_RAC1s5ERZmjG1EgmUZo,Helados sof,Comercio,"4M3V+2CQ, Sorochuco 06235",,,,,"-6.8974041999999995,-78.30639649999999",,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJf2lBYwC1s5ERZqVLCeswx3k,https://www.google.com/maps/place/?q=place_id:ChIJf2lBYwC1s5ERZqVLCeswx3k,Heladeria( mary),Heladería,"4M3V+4CM Iglesia Adventista Del Séptimo Día Alto Cruzpampa, Sorochuco 06235",,,,,"-6.897174199999999,-78.30645969999999",1,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJ7eP_RAC1s5ERZmjG1EgmUZo,https://www.google.com/maps/place/?q=place_id:ChIJ7eP_RAC1s5ERZmjG1EgmUZo,Helados sof,Comercio,"4M3V+2CQ, Sorochuco 06235",,,,,"-6.8974041999999995,-78.30639649999999",,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJf2lBYwC1s5ERZqVLCeswx3k,https://www.google.com/maps/place/?q=place_id:ChIJf2lBYwC1s5ERZqVLCeswx3k,Heladeria( mary),Heladería,"4M3V+4CM Iglesia Adventista Del Séptimo Día Alto Cruzpampa, Sorochuco 06235",,,,,"-6.897174199999999,-78.30645969999999",1,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJ7eP_RAC1s5ERZmjG1EgmUZo,https://www.google.com/maps/place/?q=place_id:ChIJ7eP_RAC1s5ERZmjG1EgmUZo,Helados sof,Comercio,"4M3V+2CQ, Sorochuco 06235",,,,,"-6.8974041999999995,-78.30639649999999",,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJf2lBYwC1s5ERZqVLCeswx3k,https://www.google.com/maps/place/?q=place_id:ChIJf2lBYwC1s5ERZqVLCeswx3k,Heladeria( mary),Heladería,"4M3V+4CM Iglesia Adventista Del Séptimo Día Alto Cruzpampa, Sorochuco 06235",,,,,"-6.897174199999999,-78.30645969999999",1,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJ7eP_RAC1s5ERZmjG1EgmUZo,https://www.google.com/maps/place/?q=place_id:ChIJ7eP_RAC1s5ERZmjG1EgmUZo,Helados sof,Comercio,"4M3V+2CQ, Sorochuco 06235",,,,,"-6.8974041999999995,-78.30639649999999",,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJf2lBYwC1s5ERZqVLCeswx3k,https://www.google.com/maps/place/?q=place_id:ChIJf2lBYwC1s5ERZqVLCeswx3k,Heladeria( mary),Heladería,"4M3V+4CM Iglesia Adventista Del Séptimo Día Alto Cruzpampa, Sorochuco 06235",,,,,"-6.897174199999999,-78.30645969999999",1,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJ7eP_RAC1s5ERZmjG1EgmUZo,https://www.google.com/maps/place/?q=place_id:ChIJ7eP_RAC1s5ERZmjG1EgmUZo,Helados sof,Comercio,"4M3V+2CQ, Sorochuco 06235",,,,,"-6.8974041999999995,-78.30639649999999",,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJf2lBYwC1s5ERZqVLCeswx3k,https://www.google.com/maps/place/?q=place_id:ChIJf2lBYwC1s5ERZqVLCeswx3k,Heladeria( mary),Heladería,"4M3V+4CM Iglesia Adventista Del Séptimo Día Alto Cruzpampa, Sorochuco 06235",,,,,"-6.897174199999999,-78.30645969999999",1,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJ7eP_RAC1s5ERZmjG1EgmUZo,https://www.google.com/maps/place/?q=place_id:ChIJ7eP_RAC1s5ERZmjG1EgmUZo,Helados sof,Comercio,"4M3V+2CQ, Sorochuco 06235",,,,,"-6.8974041999999995,-78.30639649999999",,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJf2lBYwC1s5ERZqVLCeswx3k,https://www.google.com/maps/place/?q=place_id:ChIJf2lBYwC1s5ERZqVLCeswx3k,Heladeria( mary),Heladería,"4M3V+4CM Iglesia Adventista Del Séptimo Día Alto Cruzpampa, Sorochuco 06235",,,,,"-6.897174199999999,-78.30645969999999",1,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJ7eP_RAC1s5ERZmjG1EgmUZo,https://www.google.com/maps/place/?q=place_id:ChIJ7eP_RAC1s5ERZmjG1EgmUZo,Helados sof,Comercio,"4M3V+2CQ, Sorochuco 06235",,,,,"-6.8974041999999995,-78.30639649999999",,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJf2lBYwC1s5ERZqVLCeswx3k,https://www.google.com/maps/place/?q=place_id:ChIJf2lBYwC1s5ERZqVLCeswx3k,Heladeria( mary),Heladería,"4M3V+4CM Iglesia Adventista Del Séptimo Día Alto Cruzpampa, Sorochuco 06235",,,,,"-6.897174199999999,-78.30645969999999",1,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJ7eP_RAC1s5ERZmjG1EgmUZo,https://www.google.com/maps/place/?q=place_id:ChIJ7eP_RAC1s5ERZmjG1EgmUZo,Helados sof,Comercio,"4M3V+2CQ, Sorochuco 06235",,,,,"-6.8974041999999995,-78.30639649999999",,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJf2lBYwC1s5ERZqVLCeswx3k,https://www.google.com/maps/place/?q=place_id:ChIJf2lBYwC1s5ERZqVLCeswx3k,Heladeria( mary),Heladería,"4M3V+4CM Iglesia Adventista Del Séptimo Día Alto Cruzpampa, Sorochuco 06235",,,,,"-6.897174199999999,-78.30645969999999",1,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJ7eP_RAC1s5ERZmjG1EgmUZo,https://www.google.com/maps/place/?q=place_id:ChIJ7eP_RAC1s5ERZmjG1EgmUZo,Helados sof,Comercio,"4M3V+2CQ, Sorochuco 06235",,,,,"-6.8974041999999995,-78.30639649999999",,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJf2lBYwC1s5ERZqVLCeswx3k,https://www.google.com/maps/place/?q=place_id:ChIJf2lBYwC1s5ERZqVLCeswx3k,Heladeria( mary),Heladería,"4M3V+4CM Iglesia Adventista Del Séptimo Día Alto Cruzpampa, Sorochuco 06235",,,,,"-6.897174199999999,-78.30645969999999",1,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJ7eP_RAC1s5ERZmjG1EgmUZo,https://www.google.com/maps/place/?q=place_id:ChIJ7eP_RAC1s5ERZmjG1EgmUZo,Helados sof,Comercio,"4M3V+2CQ, Sorochuco 06235",,,,,"-6.8974041999999995,-78.30639649999999",,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJf2lBYwC1s5ERZqVLCeswx3k,https://www.google.com/maps/place/?q=place_id:ChIJf2lBYwC1s5ERZqVLCeswx3k,Heladeria( mary),Heladería,"4M3V+4CM Iglesia Adventista Del Séptimo Día Alto Cruzpampa, Sorochuco 06235",,,,,"-6.897174199999999,-78.30645969999999",1,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJ7eP_RAC1s5ERZmjG1EgmUZo,https://www.google.com/maps/place/?q=place_id:ChIJ7eP_RAC1s5ERZmjG1EgmUZo,Helados sof,Comercio,"4M3V+2CQ, Sorochuco 06235",,,,,"-6.8974041999999995,-78.30639649999999",,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJf2lBYwC1s5ERZqVLCeswx3k,https://www.google.com/maps/place/?q=place_id:ChIJf2lBYwC1s5ERZqVLCeswx3k,Heladeria( mary),Heladería,"4M3V+4CM Iglesia Adventista Del Séptimo Día Alto Cruzpampa, Sorochuco 06235",,,,,"-6.897174199999999,-78.30645969999999",1,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJ7eP_RAC1s5ERZmjG1EgmUZo,https://www.google.com/maps/place/?q=place_id:ChIJ7eP_RAC1s5ERZmjG1EgmUZo,Helados sof,Comercio,"4M3V+2CQ, Sorochuco 06235",,,,,"-6.8974041999999995,-78.30639649999999",,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJf2lBYwC1s5ERZqVLCeswx3k,https://www.google.com/maps/place/?q=place_id:ChIJf2lBYwC1s5ERZqVLCeswx3k,Heladeria( mary),Heladería,"4M3V+4CM Iglesia Adventista Del Séptimo Día Alto Cruzpampa, Sorochuco 06235",,,,,"-6.897174199999999,-78.30645969999999",1,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJ7eP_RAC1s5ERZmjG1EgmUZo,https://www.google.com/maps/place/?q=place_id:ChIJ7eP_RAC1s5ERZmjG1EgmUZo,Helados sof,Comercio,"4M3V+2CQ, Sorochuco 06235",,,,,"-6.8974041999999995,-78.30639649999999",,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJf2lBYwC1s5ERZqVLCeswx3k,https://www.google.com/maps/place/?q=place_id:ChIJf2lBYwC1s5ERZqVLCeswx3k,Heladeria( mary),Heladería,"4M3V+4CM Iglesia Adventista Del Séptimo Día Alto Cruzpampa, Sorochuco 06235",,,,,"-6.897174199999999,-78.30645969999999",1,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJ7eP_RAC1s5ERZmjG1EgmUZo,https://www.google.com/maps/place/?q=place_id:ChIJ7eP_RAC1s5ERZmjG1EgmUZo,Helados sof,Comercio,"4M3V+2CQ, Sorochuco 06235",,,,,"-6.8974041999999995,-78.30639649999999",,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJf2lBYwC1s5ERZqVLCeswx3k,https://www.google.com/maps/place/?q=place_id:ChIJf2lBYwC1s5ERZqVLCeswx3k,Heladeria( mary),Heladería,"4M3V+4CM Iglesia Adventista Del Séptimo Día Alto Cruzpampa, Sorochuco 06235",,,,,"-6.897174199999999,-78.30645969999999",1,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJ7eP_RAC1s5ERZmjG1EgmUZo,https://www.google.com/maps/place/?q=place_id:ChIJ7eP_RAC1s5ERZmjG1EgmUZo,Helados sof,Comercio,"4M3V+2CQ, Sorochuco 06235",,,,,"-6.8974041999999995,-78.30639649999999",,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJf2lBYwC1s5ERZqVLCeswx3k,https://www.google.com/maps/place/?q=place_id:ChIJf2lBYwC1s5ERZqVLCeswx3k,Heladeria( mary),Heladería,"4M3V+4CM Iglesia Adventista Del Séptimo Día Alto Cruzpampa, Sorochuco 06235",,,,,"-6.897174199999999,-78.30645969999999",1,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJ7eP_RAC1s5ERZmjG1EgmUZo,https://www.google.com/maps/place/?q=place_id:ChIJ7eP_RAC1s5ERZmjG1EgmUZo,Helados sof,Comercio,"4M3V+2CQ, Sorochuco 06235",,,,,"-6.8974041999999995,-78.30639649999999",,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJf2lBYwC1s5ERZqVLCeswx3k,https://www.google.com/maps/place/?q=place_id:ChIJf2lBYwC1s5ERZqVLCeswx3k,Heladeria( mary),Heladería,"4M3V+4CM Iglesia Adventista Del Séptimo Día Alto Cruzpampa, Sorochuco 06235",,,,,"-6.897174199999999,-78.30645969999999",1,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJ7eP_RAC1s5ERZmjG1EgmUZo,https://www.google.com/maps/place/?q=place_id:ChIJ7eP_RAC1s5ERZmjG1EgmUZo,Helados sof,Comercio,"4M3V+2CQ, Sorochuco 06235",,,,,"-6.8974041999999995,-78.30639649999999",,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJf2lBYwC1s5ERZqVLCeswx3k,https://www.google.com/maps/place/?q=place_id:ChIJf2lBYwC1s5ERZqVLCeswx3k,Heladeria( mary),Heladería,"4M3V+4CM Iglesia Adventista Del Séptimo Día Alto Cruzpampa, Sorochuco 06235",,,,,"-6.897174199999999,-78.30645969999999",1,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJVTA2GhpFspERW2YOUBaG1Mg,https://www.google.com/maps/place/?q=place_id:ChIJVTA2GhpFspERW2YOUBaG1Mg,Heladería Copitos Perú,Heladería,"Av. Manco Cápac N° 173, Baños del Inca 06004",910 590 047,+51 910 590 047,,,"-7.164689,-78.468105",5,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJh5rGDLNbspERTmP2Ix19Gus,https://www.google.com/maps/place/?q=place_id:ChIJh5rGDLNbspERTmP2Ix19Gus,Helartesano,Heladería,"Jr, Amalia Puga 645, Cajamarca 06001",949 311 739,+51 949 311 739,,,"-7.156484799999999,-78.517051",4.8,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJI_ZbWM5bspERX9YYM1DNu_E,https://www.google.com/maps/place/?q=place_id:ChIJI_ZbWM5bspERX9YYM1DNu_E,Helados Artesanales Ricko's,Heladería,"Jr. Guillermo Urrelo 1439, Cajamarca 06002",917 043 031,+51 917 043 031,,,"-7.1530548,-78.5104714",5,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJXSvbI6tbspERVw4s1_rl1j8,https://www.google.com/maps/place/?q=place_id:ChIJXSvbI6tbspERVw4s1_rl1j8,Heladería Copitos Perú,Heladería,"Av. Hoyos Rubio 444, Cajamarca 06001",901 237 560,+51 901 237 560,,,"-7.151498999999999,-78.5114408",5,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJy-bmD_laspERps-r71r7QNA,https://www.google.com/maps/place/?q=place_id:ChIJy-bmD_laspERps-r71r7QNA,Heladeria Holanda,Heladería,"RFVM+C58, Amalia Puga, Cajamarca 06002",,,,,"-7.1564673,-78.5170357",4.2,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJBwAsIwC1s5ERklbp9bZuflM,https://www.google.com/maps/place/?q=place_id:ChIJBwAsIwC1s5ERklbp9bZuflM,Iglesia Adventista Del Séptimo Día Alto Cruzpampa,Heladería,"4M3V+4CM, Sorochuco 06235",,,,,"-6.897174199999999,-78.30645969999999",4.5,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJAUEWbgBbspER_pF83BgNvJs,https://www.google.com/maps/place/?q=place_id:ChIJAUEWbgBbspER_pF83BgNvJs,Heladería López,Heladería,"Jiron 26 de Octubre 210, Cajamarca 06001",921 465 773,+51 921 465 773,,,"-7.1495035,-78.5042362",5,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJw6k2qPvKs5ER12A1yjZZtlQ,https://www.google.com/maps/place/?q=place_id:ChIJw6k2qPvKs5ER12A1yjZZtlQ,Municipalidad Distrital de Sorochuco,Diputación,"3PQV+9PQ, Cajamarca 06236",,,,,"-6.9115341,-78.25564419999999",3.7,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJgbbatrNbspERrOBEbXATSac,https://www.google.com/maps/place/?q=place_id:ChIJgbbatrNbspERrOBEbXATSac,Deli Helados,Heladería,"El Misti 305, Cajamarca 06002",989 514 166,+51 989 514 166,,,"-7.159872699999999,-78.50713019999999",5,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJ7eP_RAC1s5ERZmjG1EgmUZo,https://www.google.com/maps/place/?q=place_id:ChIJ7eP_RAC1s5ERZmjG1EgmUZo,Helados sof,Comercio,"4M3V+2CQ, Sorochuco 06235",,,,,"-6.8974041999999995,-78.30639649999999",,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJf2lBYwC1s5ERZqVLCeswx3k,https://www.google.com/maps/place/?q=place_id:ChIJf2lBYwC1s5ERZqVLCeswx3k,Heladeria( mary),Heladería,"4M3V+4CM Iglesia Adventista Del Séptimo Día Alto Cruzpampa, Sorochuco 06235",,,,,"-6.897174199999999,-78.30645969999999",1,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJVTA2GhpFspERW2YOUBaG1Mg,https://www.google.com/maps/place/?q=place_id:ChIJVTA2GhpFspERW2YOUBaG1Mg,Heladería Copitos Perú,Heladería,"Av. Manco Cápac N° 173, Baños del Inca 06004",910 590 047,+51 910 590 047,,,"-7.164689,-78.468105",5,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJh5rGDLNbspERTmP2Ix19Gus,https://www.google.com/maps/place/?q=place_id:ChIJh5rGDLNbspERTmP2Ix19Gus,Helartesano,Heladería,"Jr, Amalia Puga 645, Cajamarca 06001",949 311 739,+51 949 311 739,,,"-7.156484799999999,-78.517051",4.8,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJI_ZbWM5bspERX9YYM1DNu_E,https://www.google.com/maps/place/?q=place_id:ChIJI_ZbWM5bspERX9YYM1DNu_E,Helados Artesanales Ricko's,Heladería,"Jr. Guillermo Urrelo 1439, Cajamarca 06002",917 043 031,+51 917 043 031,,,"-7.1530548,-78.5104714",5,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJXSvbI6tbspERVw4s1_rl1j8,https://www.google.com/maps/place/?q=place_id:ChIJXSvbI6tbspERVw4s1_rl1j8,Heladería Copitos Perú,Heladería,"Av. Hoyos Rubio 444, Cajamarca 06001",901 237 560,+51 901 237 560,,,"-7.151498999999999,-78.5114408",5,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJy-bmD_laspERps-r71r7QNA,https://www.google.com/maps/place/?q=place_id:ChIJy-bmD_laspERps-r71r7QNA,Heladeria Holanda,Heladería,"RFVM+C58, Amalia Puga, Cajamarca 06002",,,,,"-7.1564673,-78.5170357",4.2,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJBwAsIwC1s5ERklbp9bZuflM,https://www.google.com/maps/place/?q=place_id:ChIJBwAsIwC1s5ERklbp9bZuflM,Iglesia Adventista Del Séptimo Día Alto Cruzpampa,Heladería,"4M3V+4CM, Sorochuco 06235",,,,,"-6.897174199999999,-78.30645969999999",4.5,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJAUEWbgBbspER_pF83BgNvJs,https://www.google.com/maps/place/?q=place_id:ChIJAUEWbgBbspER_pF83BgNvJs,Heladería López,Heladería,"Jiron 26 de Octubre 210, Cajamarca 06001",921 465 773,+51 921 465 773,,,"-7.1495035,-78.5042362",5,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJw6k2qPvKs5ER12A1yjZZtlQ,https://www.google.com/maps/place/?q=place_id:ChIJw6k2qPvKs5ER12A1yjZZtlQ,Municipalidad Distrital de Sorochuco,Diputación,"3PQV+9PQ, Cajamarca 06236",,,,,"-6.9115341,-78.25564419999999",3.7,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJgbbatrNbspERrOBEbXATSac,https://www.google.com/maps/place/?q=place_id:ChIJgbbatrNbspERrOBEbXATSac,Deli Helados,Heladería,"El Misti 305, Cajamarca 06002",989 514 166,+51 989 514 166,,,"-7.159872699999999,-78.50713019999999",5,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJ7eP_RAC1s5ERZmjG1EgmUZo,https://www.google.com/maps/place/?q=place_id:ChIJ7eP_RAC1s5ERZmjG1EgmUZo,Helados sof,Comercio,"4M3V+2CQ, Sorochuco 06235",,,,,"-6.8974041999999995,-78.30639649999999",,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJf2lBYwC1s5ERZqVLCeswx3k,https://www.google.com/maps/place/?q=place_id:ChIJf2lBYwC1s5ERZqVLCeswx3k,Heladeria( mary),Heladería,"4M3V+4CM Iglesia Adventista Del Séptimo Día Alto Cruzpampa, Sorochuco 06235",,,,,"-6.897174199999999,-78.30645969999999",1,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJ7eP_RAC1s5ERZmjG1EgmUZo,https://www.google.com/maps/place/?q=place_id:ChIJ7eP_RAC1s5ERZmjG1EgmUZo,Helados sof,Comercio,"4M3V+2CQ, Sorochuco 06235",,,,,"-6.8974041999999995,-78.30639649999999",,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJf2lBYwC1s5ERZqVLCeswx3k,https://www.google.com/maps/place/?q=place_id:ChIJf2lBYwC1s5ERZqVLCeswx3k,Heladeria( mary),Heladería,"4M3V+4CM Iglesia Adventista Del Séptimo Día Alto Cruzpampa, Sorochuco 06235",,,,,"-6.897174199999999,-78.30645969999999",1,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJ7eP_RAC1s5ERZmjG1EgmUZo,https://www.google.com/maps/place/?q=place_id:ChIJ7eP_RAC1s5ERZmjG1EgmUZo,Helados sof,Comercio,"4M3V+2CQ, Sorochuco 06235",,,,,"-6.8974041999999995,-78.30639649999999",,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
ChIJf2lBYwC1s5ERZqVLCeswx3k,https://www.google.com/maps/place/?q=place_id:ChIJf2lBYwC1s5ERZqVLCeswx3k,Heladeria( mary),Heladería,"4M3V+4CM Iglesia Adventista Del Séptimo Día Alto Cruzpampa, Sorochuco 06235",,,,,"-6.897174199999999,-78.30645969999999",1,,"Heladería en el distrito de Sorochuco, Celendín, Cajamarca, Perú"
